id,nom,latitude,longitude
20607,GRANGE AUX ORMES,49.080816,6.146549
20606,GRANGE AUX ORMES,49.080681,6.146224
20627,PINS,49.13237,6.215862
20626,FRENES,49.132278,6.211891
20629,MARRONNIERS,49.134355,6.215341
20623,ERABLES,49.13245,6.205824
20625,CARRIERES,49.129886,6.209666
20624,HETRES,49.132293,6.208659
20621,VILLERS L'ORME,49.135127,6.206515
20620,CIMETIERE,49.137187,6.206023
20619,CIMETIERE,49.137146,6.205755
20618,ST JULIEN EGLISE,49.134476,6.202759
20617,ST JULIEN EGLISE,49.134357,6.202566
20616,TERRES ROUGES,49.129912,6.19764
20615,TERRES ROUGES,49.129794,6.197226
20614,ST ANDRE,49.094818,6.157941
20613,PREVOTE,49.092832,6.156508
20612,PREVOTE,49.091624,6.155317
20611,JEANNE D'ARC,49.089674,6.153626
20610,JEANNE D'ARC,49.089656,6.153652
20608,COSTES ET BELLONTE,49.084284,6.149271
20609,COSTES ET BELLONTE,49.083426,6.148866
20571,GLAIEULS,49.064183,6.158484
20807,MICHEL ANGE,49.059369,6.169179
20573,CAMELIAS,49.06599,6.159558
20575,BLEUETS,49.066503,6.16446
20577,BOUTAN,49.067218,6.169894
20576,AZALEES,49.067353,6.168055
21430,CHEVROTTES,49.092791,6.274357
20384,MIRABELLES,49.1313,6.145831
20579,AV. DE MAGNY,49.064101,6.167127
20383,LES VIGNES,49.129115,6.145212
20180,VOUERIE,49.085913,6.155414
20386,LA BUTTE,49.132891,6.147007
20385,MIRABELLES,49.131623,6.146175
20182,EBLE,49.131899,6.169053
20388,BUCHOZ,49.135243,6.148576
20181,DALES,49.132355,6.166398
20387,LA BUTTE,49.133194,6.147402
20184,STE BARBE,49.128726,6.170968
20389,DUPLOYE,49.109411,6.189032
20185,STE BARBE,49.129069,6.170938
20776,CENTRALE,49.155008,6.185911
20777,CENTRALE,49.154691,6.186467
20778,GRANGE-AUX-DAMES,49.146147,6.19066
20188,PONTIFFROY,49.127256,6.176198
20779,GRANGE-AUX-DAMES,49.146451,6.190955
20189,PONTIFFROY,49.127513,6.174827
20380,FELIX MARECHAL,49.130181,6.138578
20382,LES VIGNES,49.128856,6.145152
20810,CIMETIERE DE L'EST,49.110125,6.199822
20812,TCRM,49.127379,6.184542
20770,LA MAXE,49.168613,6.189582
20811,TCRM,49.128066,6.18553
20771,LA MAXE,49.168694,6.18952
20772,CHENEVIERES,49.165766,6.189568
20813,POSTE EDF (St Julien),49.151962,6.213736
20773,CHENEVIERES,49.165828,6.189745
20774,PIERRET,49.164096,6.188652
20815,ST JULIEN FORT,49.140828,6.205776
20775,PIERRET,49.163536,6.188565
21425,SERRURIERS,49.118616,6.240034
20584,BRAZZA,49.057156,6.167665
20819,COLOMBEY,49.110898,6.23049
20817,BOURGOGNE,49.114273,6.227053
20818,BOURGOGNE,49.114178,6.227007
21429,CHEVROTTES,49.092667,6.274526
20588,LES ECOLES,49.05881,6.156493
20587,CENTRE COMMERCIAL,49.058975,6.158888
20586,CENTRE COMMERCIAL,49.058964,6.159215
20375,ST SIMON,49.12763,6.152168
20374,ST SIMON,49.127661,6.151916
20373,MARNE,49.126762,6.154139
20589,LES ECOLES,49.058985,6.156363
20372,MARNE,49.126738,6.153943
20379,CASTORS,49.128481,6.14578
20173,PAQUET,49.135095,6.15679
21422,SERRURIERS,49.118251,6.240068
20378,CASTORS,49.128357,6.145873
20172,PAQUET,49.135036,6.156721
20377,TORTUE,49.128386,6.148448
20171,DAGA,49.136468,6.156072
21424,POTIERS D'ETAIN,49.116151,6.243566
20376,TORTUE,49.128288,6.148186
20170,CARRIERES,49.129905,6.207424
20176,DENAIN,49.13536,6.166205
20177,DENAIN,49.135923,6.16596
20174,PATROTTE,49.134416,6.162303
20175,PATROTTE,49.135189,6.160736
20370,VICTOIRE,49.125158,6.153212
20371,VICTOIRE,49.124951,6.153146
20178,BERNANOS,49.133549,6.168096
20823,FEIVRES,49.115151,6.240668
20781,LES SILOS,49.140729,6.187279
20782,PORT DE METZ,49.137322,6.180787
20820,COLOMBEY,49.110914,6.230591
20780,LES SILOS,49.140376,6.186403
20580,FERRY,49.061007,6.166711
20783,PORT DE METZ,49.137538,6.181121
20824,FEIVRES,49.114754,6.240076
20784,11ème D'AVIATION,49.085783,6.146222
20553,PONSARD,49.089551,6.147214
20552,PONSARD,49.089645,6.147196
20555,SIMMINGER,49.090114,6.144795
20554,SIMMINGER,49.090319,6.144903
20369,LARDEMELLE,49.124068,6.150026
20551,BLERIOT,49.089795,6.149399
20550,BLERIOT,49.089999,6.149416
20160,ST ROCH,49.079101,6.184166
21412,GRAVIERES,49.078724,6.111973
20366,SIGISBERT,49.122201,6.14891
21413,GRAVIERES,49.078724,6.111973
20365,BEAU RIVAGE,49.115946,6.150981
20162,MORLOT,49.141094,6.150243
20368,LARDEMELLE,49.12381,6.14935
20161,MORLOT,49.141066,6.150739
20367,SIGISBERT,49.122495,6.148806
20362,PEPINIERES,49.114005,6.15485
20556,COUBERTIN,49.091935,6.144348
20361,VILLAS,49.112664,6.157947
20559,PEUPLIERS,49.105694,6.209386
20364,BEAU RIVAGE,49.115903,6.15083
20558,PEUPLIERS,49.105033,6.21012
20363,PEPINIERES,49.114318,6.154543
20167,JOBA,49.141433,6.165285
20169,ST JULIEN FORT,49.141353,6.206686
20360,VILLAS,49.112663,6.157677
20754,MAIRIE BORNY,49.110763,6.222423
20163,QUATRE BORNES,49.139201,6.153432
20164,QUATRE BORNES,49.139406,6.153482
20165,COMEDIE,49.12096,6.172025
20166,ALEXANDRE FLEMING,49.059413,6.163854
20752,ST THIEBAULT,49.112194,6.178575
20566,CROIX ST JOSEPH,49.060103,6.162855
20565,SYMPHONIE,49.104239,6.214974
20564,ARAGO,49.10053,6.22206
20561,MARCONI,49.100535,6.217985
20359,PALAIS  SPORTS,49.111258,6.161258
20560,MARCONI,49.100633,6.217788
20358,PALAIS  SPORTS,49.111023,6.161439
20151,VALERIANE,49.070881,6.18879
21400,ZONE HERGOTT,49.158799,6.158671
20150,AUBEPINE,49.072259,6.193105
21401,VERLIN,49.1133,6.027807
21402,VERLIN,49.113355,6.027959
20569,LYS,49.062776,6.161541
20350,HAUTE-SEILLE,49.115234,6.181713
20567,PLACE DE GAULE,49.060909,6.162433
20158,PETIT-CLOU,49.076555,6.184082
20159,ST ROCH,49.078376,6.183774
20769,FRANCLONCHAMPS,49.171161,6.189857
20156,ACACIAS,49.073447,6.184585
20157,PETIT-CLOU,49.07477,6.184236
20154,ROSEAUX,49.071289,6.18571
20155,ACACIAS,49.073202,6.184489
20152,VALERIANE,49.071002,6.192665
20153,ROSEAUX,49.071234,6.186713
20805,CUVRY,49.042872,6.158778
20534,JOUSSE,49.123052,6.206278
20535,JOUSSE,49.122876,6.206871
20536,DUNANT,49.123693,6.203378
20537,DUNANT,49.123836,6.2023
20538,BILLOTTE,49.125904,6.196706
20539,BILLOTTE,49.125468,6.197392
20140,ARMOISIERES,49.077312,6.189445
20530,CORCHADE,49.123105,6.215337
20531,CORCHADE,49.123155,6.215441
20532,JUGAN,49.1225,6.212216
20533,JUGAN,49.122294,6.213355
20853,EN PRILLE,49.10948,6.126021
20854,HAIE BRULEE,49.11072,6.097227
20855,GOUJENOTTE,49.151666,6.189128
20856,GOUJENOTTE,49.151773,6.188043
20858,HAIE BRULEE,49.111644,6.095175
20859,CHATEL ST GERMAIN,49.122234,6.081553
20142,BEAUSOLEIL,49.075723,6.186822
20141,ARMOISIERES,49.077139,6.189865
20144,HAUTS-DE-MAGNY,49.074047,6.190765
20143,BEAUSOLEIL,49.075796,6.18719
20850,PLATEAU,49.081531,6.185122
20145,HAUTS-DE-MAGNY,49.074146,6.190783
20851,PLATEAU,49.082391,6.184228
20148,MAGNY-AU-BOIS,49.075172,6.195029
20147,ARAGO,49.100696,6.221001
20852,EN PRILLE,49.109407,6.125291
20547,ST LADRE,49.09703,6.155166
20548,MERMOZ,49.094013,6.152037
20545,LOGES,49.098722,6.159194
20546,ST LADRE,49.096782,6.155238
20549,MERMOZ,49.09353,6.151576
20540,TANNERIES,49.127027,6.192853
20543,ARSENAL,49.123384,6.187981
20544,LOGES,49.099098,6.158229
20541,TANNERIES,49.126925,6.193033
20542,ARSENAL,49.122473,6.187973
20866,RN3,49.109673,6.09102
20867,HAIE BRULEE,49.111805,6.095545
20864,CHAHURY,49.117661,6.084813
20139,OBELLIANE,49.075987,6.192814
20865,RN3,49.109684,6.09121
20138,OBELLIANE,49.076163,6.192663
20869,CHAMPAGNE,49.041264,6.160788
20133,LA PLAINE,49.078403,6.190922
20132,LA PLAINE,49.077934,6.191975
20131,APREMONT,49.08029,6.187103
20130,APREMONT,49.079329,6.187963
20862,CHEMIN DES DAMES,49.11726,6.087838
20137,MEY,49.133892,6.237556
20863,CLERY,49.121184,6.080518
20136,TIGNOMONT,49.127531,6.16001
20135,ROOSEVELT,49.077187,6.1939
20861,CHEMIN DES DAMES,49.116918,6.088182
20134,ROOSEVELT,49.076713,6.194405
20516,PARAIGES,49.117189,6.179771
20518,TIGNOMONT,49.127595,6.160145
20519,FELIX MARECHAL,49.1305,6.139539
20512,JURA,49.118411,6.20051
20513,JURA,49.118502,6.200633
20514,TANNEURS,49.119442,6.181847
20510,PIVOINES,49.125901,6.227387
20829,PLACE DE FRANCE,49.156314,6.15322
20828,JUSSY - Ste RUFFINE,49.105111,6.089326
20835,COUPILLON,49.141575,6.148088
20836,RUCHER,49.144807,6.147837
20837,RUCHER,49.145042,6.147958
20838,SAULES,49.147614,6.152408
20831,WOIPPY (Hotel de v.),49.151293,6.150132
20128,FAUBOURG,49.08423,6.182744
20832,GAMBETTA,49.14939,6.159635
20127,SUR-LE-GUE,49.086303,6.182406
20790,AUBEPINE,49.071542,6.193494
20833,GAMBETTA,49.149076,6.160073
20834,COUPILLON,49.141369,6.148121
20129,FAUBOURG,49.084414,6.182861
20124,FRECOT,49.091349,6.181371
20123,BOUCHOTTE,49.092612,6.181337
20126,SUR-LE-GUE,49.086018,6.182328
20830,WOIPPY (Hotel de v.),49.151263,6.149991
20125,FRECOT,49.090629,6.181719
20120,VANDERNOOT,49.095549,6.180628
20122,BOUCHOTTE,49.092488,6.181196
20121,VANDERNOOT,49.095755,6.180724
20529,JP JEAN,49.125669,6.217188
20398,FRIANT,49.10828,6.187721
20527,SAULNOIS,49.126457,6.222068
20399,FRIANT,49.108275,6.187863
20528,JP JEAN,49.125791,6.217504
20525,MY MANGENOT,49.127851,6.225813
20526,SAULNOIS,49.126443,6.221837
20397,TURGOT,49.109848,6.188117
20523,BARBE,49.129329,6.229601
20394,LAMARTINE,49.100528,6.198082
20524,MY MANGENOT,49.127811,6.22547
20395,CREVAUX,49.099615,6.194323
20521,FONNY,49.1295,6.234914
20522,BARBE,49.12963,6.23001
20520,FONNY,49.12959,6.235033
20839,SAULES,49.147658,6.152498
20848,ARS LAQUENEXY,49.092779,6.270352
20849,ARS LAQUENEXY,49.092812,6.270065
20846,ROGET,49.149197,6.168863
20847,ROGET,49.148881,6.167447
20119,LOTHAIRE,49.099278,6.180501
20844,LADONCHAMPS,49.154362,6.152998
20118,LOTHAIRE,49.09957,6.180289
20845,LADONCHAMPS,49.153984,6.152469
20117,PIERNE,49.102273,6.179878
20842,WOIPPY CHATEAU,49.152891,6.144917
20116,PIERNE,49.102553,6.179745
20843,WOIPPY CHATEAU,49.152574,6.145724
20115,LEMUD,49.103874,6.179726
20393,LOTI,49.100805,6.20085
20114,LEMUD,49.104148,6.179543
20392,DALSTEIN,49.09973,6.202801
20113,DEMBOUR,49.106203,6.179397
20391,DEVILLY,49.10496,6.194459
20112,DEMBOUR,49.106519,6.17921
20390,TROIS EVECHES,49.106289,6.191827
20111,ROI GEORGE,49.110559,6.171241
20110,ROI GEORGE,49.111706,6.170383
20100,FORT MOSELLE,49.124845,6.164707
20103,ST ELOY,49.148186,6.171778
20104,MOULINS MAIRIE,49.106999,6.106378
20102,BELLE-ISLE,49.121261,6.168798
20107,ST JACQUES,49.118268,6.176644
