id,nom,latitude,longitude
20012,Republique,49.115208,6.173798
20846,Roget,49.149197,6.168863
20847,Roget,49.148881,6.167447
20844,Ladonchamps,49.154362,6.152998
20294,Lacretelle,49.111718,6.188278
20119,Lothaire,49.099278,6.180501
20016,Gare Sncf,49.109623,6.174366
20845,Ladonchamps,49.153984,6.152469
20015,Gare Sncf,49.109839,6.173874
20118,Lothaire,49.09957,6.180289
20842,Woippy Chateau,49.152891,6.144917
20014,Gare Sncf,49.111815,6.176944
20292,Jean Xxiii,49.112784,6.182338
20117,Pierne,49.102273,6.179878
20843,Woippy Chateau,49.152574,6.145724
20116,Pierne,49.102553,6.179745
20013,Gare Sncf,49.112068,6.178606
20291,Verlaine,49.10818,6.167951
20115,Lemud,49.103874,6.179726
20393,Loti,49.100805,6.20085
20114,Lemud,49.104148,6.179543
20019,Place D'armes,49.119991,6.175829
20392,Dalstein,49.09973,6.202801
20391,Devilly,49.10496,6.194459
20113,Dembour,49.106203,6.179397
20018,Plappeville,49.130544,6.124422
20112,Dembour,49.106519,6.17921
20017,Turgot,49.109821,6.187681
20390,Trois Eveches,49.106289,6.191827
20110,Roi George,49.111706,6.170383
20100,Fort Moselle,49.124845,6.164707
20103,St Eloy,49.148186,6.171778
20104,Moulins Mairie,49.106999,6.106378
20102,Belle-isle,49.121261,6.168798
20107,St Jacques,49.118268,6.176644
20105,Queuleu,49.099961,6.191345
21170,Woippy (gare),49.148634,6.155258
20106,Clette,49.133269,6.133859
21171,Woippy (gare),49.148682,6.155426
20109,Pte Serpenoise,49.112599,6.171392
20306,Provence,49.112996,6.215892
20303,Strasbourg,49.110103,6.203215
20309,Guyenne,49.113974,6.219899
